od,tpep_pickup_datetime,PULocationID,DOLocationID,Ex
129750,36808,246,162,28314
129751,36808,68,170,28314
129755,36808,142,186,28314
129763,36808,229,263,28314
129794,36808,230,263,28314
129811,36808,186,230,28314
129819,36834,238,263,28334
129841,36834,186,262,28334
129857,36834,236,237,28334
129870,36834,140,262,28334
129876,36834,263,140,28334
129901,36834,142,68,28334
129903,36834,230,224,28334
129904,36834,234,50,28334
129905,36834,237,236,28334
129911,36834,230,239,28334
129921,36861,164,230,28355
129925,36861,48,50,28355
129930,36861,48,230,28355
129936,36861,230,24,28355
129941,36861,230,142,28355
129945,36861,234,236,28355
129946,36861,142,239,28355
129950,36861,68,186,28355
129967,36861,43,162,28355
129970,36861,263,238,28355
130024,36888,239,151,28376
130028,36888,48,234,28376
130031,36888,234,68,28376
130036,36888,100,170,28376
130053,36888,229,237,28376
130070,36888,230,238,28376
130078,36888,137,234,28376
130103,36888,164,236,28376
130121,36888,90,68,28376
130126,36888,162,224,28376
130136,36916,239,236,28397
130152,36916,233,141,28397
130153,36916,162,262,28397
130163,36916,186,48,28397
130169,36916,230,151,28397
130185,36916,234,170,28397
130197,36916,230,237,28397
130198,36916,230,239,28397
130200,36916,162,239,28397
130224,36943,161,238,28418
130239,36943,161,143,28418
130241,36943,48,239,28418
130252,36943,239,238,28418
130253,36943,90,237,28418
130256,36943,237,236,28418
130269,36943,162,263,28418
130270,36943,162,68,28418
130273,36943,142,143,28418
130300,36970,162,50,28439
130314,36970,263,164,28439
130315,36970,263,140,28439
130325,36970,230,238,28439
130329,36970,141,142,28439
130331,36970,161,263,28439
130335,36970,48,263,28439
130341,36970,90,142,28439
130356,36970,237,75,28439
130393,36996,142,151,28459
130404,36996,48,68,28459
130424,36996,234,68,28459
130441,36996,107,164,28459
130446,36996,48,238,28459
130448,36996,143,142,28459
130455,36996,230,107,28459
130457,36996,186,50,28459
130466,36996,170,229,28459
130484,37024,142,68,28480
130494,37024,48,230,28480
130501,37024,142,238,28480
130509,37024,186,236,28480
130531,37024,143,142,28480
130533,37024,186,43,28480
130534,37024,230,143,28480
130551,37024,234,170,28480
130560,37024,238,236,28480
130577,37024,186,263,28480
130579,37024,161,48,28480
130590,37051,186,239,28501
130600,37051,141,233,28501
130620,37051,141,164,28501
130629,37051,48,68,28501
130647,37051,263,75,28501
130653,37051,229,107,28501
130670,37051,161,100,28501
130677,37051,137,170,28501
130682,37051,100,75,28501
130684,37051,141,162,28501
130687,37051,161,107,28501
130693,37078,142,237,28522
130701,37078,233,90,28522
130709,37078,48,236,28522
130713,37078,107,50,28522
130731,37078,237,142,28522
130733,37078,164,48,28522
130745,37078,224,230,28522
130750,37078,170,162,28522
130769,37078,143,142,28522
130785,37105,237,162,28543
130791,37105,142,230,28543
130817,37105,162,263,28543
130818,37105,162,164,28543
130819,37105,230,143,28543
130823,37105,68,100,28543
130831,37105,142,151,28543
130835,37105,230,141,28543
130869,37105,161,143,28543
130875,37105,237,164,28543
130902,37133,142,238,28564
130936,37133,50,161,28564
130939,37133,230,233,28564
130942,37133,170,48,28564
130952,37133,230,239,28564
130953,37133,229,170,28564
130963,37133,161,237,28564
130969,37133,239,238,28564
130973,37133,142,68,28564
130975,37133,107,233,28564
130990,37159,140,236,28584
131006,37159,142,24,28584
131009,37159,230,142,28584
131011,37159,239,170,28584
131018,37159,68,48,28584
131033,37159,48,50,28584
131051,37159,230,233,28584
131053,37159,237,161,28584
131054,37159,48,239,28584
131065,37159,161,170,28584
131083,37186,263,141,28605
131084,37186,230,161,28605
131106,37186,238,141,28605
131125,37186,236,263,28605
131133,37186,161,236,28605
131135,37186,68,224,28605
131147,37186,230,164,28605
131149,37186,100,230,28605
131153,37186,142,162,28605
131184,37186,162,141,28605
131202,37186,142,140,28605
131219,37213,142,164,28626
131223,37213,142,164,28626
131239,37213,142,229,28626
131245,37213,246,68,28626
131248,37213,263,151,28626
131249,37213,164,100,28626
131272,37213,48,239,28626
131282,37213,68,230,28626
131287,37213,100,233,28626
131296,37213,161,238,28626
131302,37241,161,239,28647
131326,37241,90,75,28647
131327,37241,68,262,28647
131330,37241,142,141,28647
131336,37241,234,224,28647
131346,37241,48,239,28647
131358,37241,186,162,28647
131388,37241,48,236,28647
131392,37241,142,186,28647
131399,37241,142,68,28647
131400,37241,161,186,28647
131427,37268,234,170,28668
131450,37268,142,262,28668
131453,37268,142,170,28668
131454,37268,142,236,28668
131459,37268,164,137,28668
131460,37268,161,43,28668
131470,37268,161,48,28668
131494,37268,68,151,28668
131510,37268,162,141,28668
131518,37268,68,141,28668
131523,37294,142,237,28688
131548,37294,143,239,28688
131549,37294,263,75,28688
131551,37294,161,224,28688
131556,37294,142,143,28688
131561,37294,161,162,28688
131593,37294,161,233,28688
131600,37294,229,224,28688
131614,37294,186,137,28688
131626,37294,164,68,28688
131629,37321,230,151,28709
131638,37321,234,43,28709
131643,37321,162,137,28709
131659,37321,164,48,28709
131667,37321,230,236,28709
131669,37321,161,68,28709
131677,37321,142,90,28709
131685,37321,137,262,28709
131699,37321,230,48,28709
131715,37321,246,100,28709
131731,37349,142,162,28730
131732,37349,161,142,28730
131751,37349,161,140,28730
131754,37349,48,230,28730
131755,37349,48,140,28730
131779,37349,246,162,28730
131784,37349,48,233,28730
131793,37349,230,143,28730
131813,37349,107,186,28730
131817,37349,142,229,28730
131832,37376,142,237,28751
131848,37376,170,161,28751
131850,37376,90,107,28751
131855,37376,229,230,28751
131860,37376,142,238,28751
131864,37376,238,143,28751
131913,37376,164,233,28751
131922,37376,234,262,28751
131928,37376,161,236,28751
131930,37376,162,141,28751
131941,37403,161,107,28772
131943,37403,141,263,28772
131985,37403,48,142,28772
131990,37403,161,48,28772
131998,37403,186,162,28772
132001,37403,141,230,28772
132019,37403,162,107,28772
132025,37403,230,262,28772
132038,37403,48,234,28772
132050,37403,230,151,28772
132054,37403,142,237,28772
132083,37430,142,43,28793
132086,37430,100,142,28793
132088,37430,107,90,28793
132096,37430,262,230,28793
132099,37430,164,236,28793
132115,37430,142,24,28793
132128,37430,230,142,28793
132129,37430,68,161,28793
132136,37430,162,68,28793
132137,37430,137,170,28793
132168,37458,161,233,28814
132169,37458,236,68,28814
132178,37458,161,170,28814
132189,37458,48,186,28814
132200,37458,186,246,28814
132203,37458,246,48,28814
132204,37458,107,229,28814
132233,37458,162,236,28814
132236,37458,164,24,28814
132238,37458,263,262,28814
132274,37458,230,236,28814
132282,37484,236,142,28834
132300,37484,229,162,28834
132305,37484,50,230,28834
132319,37484,142,229,28834
132320,37484,142,236,28834
132322,37484,142,233,28834
132339,37484,230,140,28834
132345,37484,142,263,28834
132351,37484,142,239,28834
132370,37511,186,233,28855
132386,37511,48,143,28855
132391,37511,142,164,28855
132401,37511,142,141,28855
132402,37511,162,141,28855
132403,37511,151,238,28855
132408,37511,162,140,28855
132444,37511,239,237,28855
132456,37511,230,151,28855
132458,37511,237,263,28855
132484,37538,229,236,28876
132495,37538,142,229,28876
132510,37538,161,143,28876
132519,37538,48,236,28876
132520,37538,161,237,28876
132533,37538,161,90,28876
132547,37538,229,236,28876
132548,37538,142,237,28876
132551,37538,50,238,28876
132552,37538,230,162,28876
132562,37566,100,142,28897
132574,37566,142,141,28897
132577,37566,236,141,28897
132586,37566,230,24,28897
132593,37566,236,151,28897
132595,37566,141,48,28897
132598,37566,161,237,28897
132614,37566,161,68,28897
132627,37566,107,50,28897
132631,37566,186,162,28897
132667,37593,164,170,28918
132668,37593,90,48,28918
132687,37593,161,230,28918
132695,37593,230,162,28918
132698,37593,143,48,28918
132706,37593,170,230,28918
132711,37593,234,142,28918
132735,37593,90,239,28918
132740,37593,48,238,28918
132741,37593,161,263,28918
132766,37620,234,170,28939
132773,37620,142,230,28939
132776,37620,237,262,28939
132777,37620,164,246,28939
132779,37620,164,141,28939
132809,37620,239,68,28939
132812,37620,230,186,28939
132814,37620,186,107,28939
132816,37620,141,237,28939
132828,37646,230,236,28959
132842,37646,142,164,28959
132845,37646,142,237,28959
132849,37646,107,170,28959
132867,37646,230,48,28959
132879,37646,230,141,28959
132880,37646,162,263,28959
132887,37646,186,107,28959
132895,37646,230,43,28959
132904,37646,142,162,28959
132940,37674,142,238,28980
132941,37674,237,140,28980
132943,37674,48,162,28980
132944,37674,107,234,28980
132947,37674,142,186,28980
132951,37674,142,224,28980
132954,37674,100,237,28980
132972,37674,137,229,28980
132998,37674,164,68,28980
133024,37701,143,263,29001
133048,37701,137,236,29001
133068,37701,107,239,29001
133082,37701,164,162,29001
133086,37701,234,224,29001
133087,37701,237,239,29001
133089,37701,142,141,29001
133092,37701,107,186,29001
133094,37701,229,233,29001
133107,37728,164,107,29022
133108,37728,229,48,29022
133119,37728,239,236,29022
133124,37728,142,141,29022
133125,37728,161,238,29022
133133,37728,230,236,29022
133147,37728,238,151,29022
133150,37728,234,186,29022
133162,37728,170,140,29022
133183,37755,263,186,29043
133187,37755,161,48,29043
133206,37755,48,164,29043
133208,37755,142,137,29043
133212,37755,230,236,29043
133213,37755,142,233,29043
133215,37755,161,43,29043
133217,37755,230,161,29043
133249,37755,90,107,29043
133255,37783,48,90,29064
133272,37783,263,75,29064
133273,37783,48,162,29064
133277,37783,90,162,29064
133287,37783,164,263,29064
133301,37783,100,229,29064
133312,37783,142,43,29064
133320,37783,68,238,29064
133337,37783,164,161,29064
133366,37809,68,107,29084
133380,37809,234,186,29084
133384,37809,142,262,29084
133385,37809,48,142,29084
133390,37809,229,137,29084
133395,37809,230,137,29084
133400,37809,230,262,29084
133401,37809,186,230,29084
133411,37836,162,24,29105
133412,37836,48,162,29105
133430,37836,48,186,29105
133441,37836,239,151,29105
133446,37836,237,143,29105
133450,37836,170,230,29105
133464,37836,229,237,29105
133476,37836,48,68,29105
133501,37863,236,75,29126
133505,37863,141,263,29126
133523,37863,230,186,29126
133531,37863,161,142,29126
133532,37863,162,170,29126
133536,37863,229,141,29126
133537,37863,246,233,29126
133539,37863,234,100,29126
133550,37863,230,170,29126
133566,37891,100,162,29147
133589,37891,230,238,29147
133597,37891,48,230,29147
133599,37891,161,262,29147
133600,37891,230,50,29147
133616,37891,170,164,29147
133620,37891,234,90,29147
133623,37891,237,107,29147
133628,37891,50,143,29147
133642,37918,237,238,29168
133644,37918,48,233,29168
133647,37918,100,50,29168
133666,37918,162,24,29168
133677,37918,230,239,29168
133682,37918,90,75,29168
133694,37918,230,143,29168
133705,37918,48,143,29168
133709,37945,237,236,29189
133717,37945,239,237,29189
133724,37945,164,233,29189
133731,37945,141,236,29189
133737,37945,141,236,29189
133745,37945,230,48,29189
133754,37945,140,141,29189
133757,37945,186,137,29189
133776,37971,230,238,29209
133781,37971,140,142,29209
133800,37971,48,170,29209
133801,37971,164,68,29209
133806,37971,137,262,29209
133809,37971,164,239,29209
133830,37971,107,186,29209
133832,37971,186,141,29209
133843,37999,234,230,29230
133855,37999,48,143,29230
133859,37999,142,50,29230
133870,37999,229,263,29230
133880,37999,141,237,29230
133882,37999,107,237,29230
133892,37999,234,164,29230
133897,37999,170,48,29230
133913,38026,142,48,29251
133917,38026,142,143,29251
133920,38026,164,246,29251
133924,38026,100,68,29251
133930,38026,230,239,29251
133943,38026,48,170,29251
133946,38026,186,246,29251
133949,38026,142,229,29251
133981,38053,90,142,29272
133988,38053,75,239,29272
133995,38053,236,75,29272
134003,38053,48,142,29272
134005,38053,236,239,29272
134012,38053,161,164,29272
134025,38053,236,75,29272
134028,38053,151,186,29272
134030,38053,237,236,29272
134033,38080,236,75,29293
134036,38080,162,239,29293
134042,38080,239,237,29293
134046,38080,142,263,29293
134072,38080,164,48,29293
134076,38080,161,230,29293
134081,38080,164,48,29293
134083,38080,90,170,29293
134100,38108,162,237,29314
134114,38108,230,238,29314
134128,38108,48,234,29314
134130,38108,48,68,29314
134133,38108,230,48,29314
134143,38108,230,170,29314
134145,38108,233,263,29314
134156,38108,237,142,29314
134164,38108,75,141,29314
134185,38134,162,90,29334
134187,38134,68,238,29334
134197,38134,230,233,29334
134207,38134,230,100,29334
134211,38134,230,246,29334
134232,38134,263,236,29334
134237,38134,48,75,29334
134243,38134,229,140,29334
134244,38161,48,246,29355
134249,38161,48,161,29355
134273,38161,107,141,29355
134283,38161,162,90,29355
134295,38161,170,186,29355
134301,38161,68,234,29355
134304,38161,162,48,29355
134306,38161,161,141,29355
134317,38188,186,50,29376
134322,38188,234,100,29376
134327,38188,246,262,29376
134333,38188,234,161,29376
134334,38188,68,164,29376
134346,38188,230,186,29376
134349,38188,68,48,29376
134362,38188,239,230,29376
134369,38216,230,239,29397
134388,38216,100,48,29397
134393,38216,246,236,29397
134410,38216,234,141,29397
134426,38216,230,90,29397
134429,38216,142,48,29397
134430,38216,230,186,29397
134433,38216,90,224,29397
134437,38243,237,239,29418
134451,38243,230,234,29418
134454,38243,137,142,29418
134462,38243,90,164,29418
134468,38243,100,50,29418
134479,38243,68,142,29418
134484,38243,236,238,29418
134500,38270,237,164,29439
134512,38270,170,161,29439
134517,38270,237,236,29439
134524,38270,230,238,29439
134530,38270,186,68,29439
134535,38270,234,137,29439
134544,38270,186,263,29439
134546,38270,161,142,29439
134548,38296,141,263,29459
134554,38296,164,234,29459
134555,38296,164,48,29459
134565,38296,142,43,29459
134570,38296,230,162,29459
134580,38296,162,107,29459
134599,38296,161,100,29459
134601,38296,50,186,29459
134611,38324,237,170,29480
134616,38324,237,140,29480
134625,38324,162,107,29480
134633,38324,246,239,29480
134634,38324,142,239,29480
134651,38324,48,239,29480
134655,38324,162,229,29480
134662,38324,161,164,29480
134676,38351,170,100,29501
134691,38351,107,161,29501
134694,38351,137,230,29501
134702,38351,140,237,29501
134703,38351,100,170,29501
134716,38351,237,234,29501
134717,38351,75,229,29501
134718,38351,75,24,29501
134727,38378,263,142,29522
134735,38378,161,164,29522
134738,38378,75,236,29522
134765,38378,161,233,29522
134775,38378,50,239,29522
134777,38378,230,161,29522
134781,38378,237,229,29522
134784,38378,48,237,29522
134795,38378,230,262,29522
134804,38405,141,263,29543
134820,38405,142,238,29543
134826,38405,170,141,29543
134828,38405,43,161,29543
134833,38405,48,186,29543
134839,38405,142,239,29543
134841,38405,140,237,29543
134861,38433,237,246,29564
134869,38433,161,143,29564
134870,38433,142,239,29564
134885,38433,233,236,29564
134887,38433,170,48,29564
134894,38433,161,50,29564
